base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,active_parameters,age_acc_ambiguous,age_s_ambiguous,age_acc_disambiguated,age_s_disambiguated,disability_status_acc_ambiguous,disability_status_s_ambiguous,disability_status_acc_disambiguated,disability_status_s_disambiguated,gender_identity_acc_ambiguous,gender_identity_s_ambiguous,gender_identity_acc_disambiguated,gender_identity_s_disambiguated,nationality_acc_ambiguous,nationality_s_ambiguous,nationality_acc_disambiguated,nationality_s_disambiguated,physical_appearance_acc_ambiguous,physical_appearance_s_ambiguous,physical_appearance_acc_disambiguated,physical_appearance_s_disambiguated,race_ethnicity_acc_ambiguous,race_ethnicity_s_ambiguous,race_ethnicity_acc_disambiguated,race_ethnicity_s_disambiguated,race_x_gender_acc_ambiguous,race_x_gender_s_ambiguous,race_x_gender_acc_disambiguated,race_x_gender_s_disambiguated,religion_acc_ambiguous,religion_s_ambiguous,religion_acc_disambiguated,religion_s_disambiguated,ses_acc_ambiguous,ses_s_ambiguous,ses_acc_disambiguated,ses_s_disambiguated,sexual_orientation_acc_ambiguous,sexual_orientation_s_ambiguous,sexual_orientation_acc_disambiguated,sexual_orientation_s_disambiguated,avg_acc_ambiguous,avg_s_ambiguous,avg_acc_disambiguated,avg_s_disambiguated
tulu2_7b,pruning,gblm,none,0.4,unstructured,3.765383148,0.08068512183,0.2770317265,0.6317930485,0.1513722677,0.02236341153,0.04556709748,0.5487743869,0.03506216553,0.553978022,0.5613053613,0.3966196196,0.894963664,0.07975281494,0.08275648795,0.6167203568,0.06790329404,0.05056120288,0.1825865035,0.59094121,0.06730360739,0.2218608059,0.2218601399,0.5794030697,0.1993119219,0.07798874466,0.07898841232,0.6682313349,0.04925242407,0.1328203634,0.1350518852,0.5740410642,0.09669884643,0.1640602744,0.1645597752,0.5416012934,0.1840543179,0.1190429617,0.1206005941,0.5289002969,0.1054118796,0.1503113723,0.1870307983,0.5677025681,0.1851334389
tulu2_7b,pruning,gblm,none,0.5,unstructured,3.13781929,0.05435442046,0.200683653,0.7130878943,0.09681648078,0.01204747776,0.03785839639,0.5819571918,0.03432852606,0.3467852148,0.3587765568,0.5710627294,0.300472814,0.1061272268,0.1091308998,0.6733181443,0.06667648427,0.07692660927,0.1817345426,0.6348186522,0.08310473289,0.1998837829,0.1998831169,0.6457864531,0.1411414525,0.051670385,0.05267005267,0.7139030472,0.01596075616,0.1216711577,0.1239026795,0.6553075102,0.06907196978,0.1077782338,0.1082777346,0.6146596795,0.07913401623,0.0996015359,0.1011591683,0.5671098241,0.07783645251,0.1176846044,0.1474076801,0.6371011126,0.09645436853
tulu2_7b,pruning,gblm,none,0.6,unstructured,2.510255432,0.04900872808,0.1300018512,0.6021280242,0.05569722358,0.003438654601,0.0172021255,0.5340860268,0.02460081356,0.3751245421,0.3824512155,0.4673383383,0.3979335479,0.09376984399,0.096773517,0.5321342244,0.04538487828,0.06503643389,0.1384433697,0.5423934298,0.09331983806,0.1502567433,0.1502560773,0.5166930264,0.1481984819,0.056335723,0.05733539067,0.5445288779,0.03197078364,0.06417445832,0.0664059801,0.5504512916,0.0409064499,0.0744638718,0.07496337263,0.533785449,0.05667388655,0.05604216475,0.05759979715,0.5218799819,0.03107245736,0.09876511638,0.1171432697,0.534541867,0.09257583607
tulu2_7b,pruning,gblm,none,0.5,semistructured:24,3.13781929,0.1059744431,0.1536161707,0.6204673636,0.09556992697,0.04518189822,0.1010660537,0.575520695,0.08431566928,0.2302394272,0.2162454212,0.5594047381,0.147084001,0.1828159181,0.1858195911,0.5491049343,0.07807743263,0.1526182265,0.2124229616,0.554762558,0.1515083315,0.1632604063,0.1632597403,0.5857477477,0.08943414563,0.03566770233,0.03666737,0.6038642705,0.008431101421,0.1473084486,0.1495399704,0.6132784427,0.08929345729,0.07515387182,0.07565337265,0.5562982938,0.0303912769,0.08792653771,0.08948417011,0.5304835242,0.06091882569,0.122614688,0.1383774822,0.5748932568,0.08350241683
tulu2_7b,pruning,gblm,none,0.5,semistructured:48,3.13781929,0.05334607343,0.1690225933,0.6554487681,0.1174457784,0.006877856315,0.02580483173,0.5517789534,0.04159020752,0.3134805195,0.3154771895,0.5627297297,0.2576878623,0.1264665694,0.1294702425,0.5993989982,0.08094910205,0.06502833026,0.1418431095,0.5641048673,0.09268874195,0.2048811189,0.2048804529,0.5970767434,0.1487699193,0.04367771034,0.04467737801,0.6472069805,0.01939572674,0.1049263411,0.1071578629,0.5751152986,0.07095649349,0.08196071729,0.08246021813,0.5582973025,0.05808404794,0.08716221111,0.08871984351,0.519532564,0.06681990345,0.1087807448,0.1309513722,0.5830690206,0.09543877831
tulu2_7b,quantization,gptq,4,0,unstructured,6.27563858,0.1076908449,0.2440434355,0.7491085617,0.1322628781,0.054203641,0.1152757087,0.633299334,0.07080521817,0.2708618049,0.2568651349,0.5784117451,0.3330476553,0.2075029539,0.2105066269,0.6736900658,0.1670730411,0.1568196847,0.3389534658,0.6969310451,0.1236855013,0.2165254745,0.2165248085,0.6911501502,0.1486418231,0.08167708168,0.08267674934,0.8896515563,0.03315781745,0.1802416019,0.1824731237,0.6850323968,0.112286991,0.09430405764,0.09480355847,0.7285349327,0.05333872866,0.2326631892,0.2342208216,0.6747765931,0.1585349538,0.1602490334,0.1976343433,0.7000586381,0.1332834608
tulu2_7b,pruning,magnitude,none,0.1,unstructured,5.648074722,0.1453939247,0.3010999328,0.8040769872,0.1461622136,0.08171672905,0.142762192,0.67000455,0.07863275403,0.2262091242,0.2335298035,0.7038258258,0.2142275393,0.308316206,0.311319879,0.7549192418,0.201550266,0.1809976532,0.3877783324,0.719919626,0.1590686757,0.2671684982,0.2671678322,0.8085382049,0.1422741085,0.1126707793,0.113670447,0.9139905807,0.04075645064,0.2907532833,0.2929848051,0.8099642551,0.1361129859,0.1151272455,0.1156267463,0.7795641462,0.05283564261,0.2536477577,0.2552053901,0.7410600676,0.1580947297,0.1982001201,0.2421145361,0.7705863485,0.1329715366
tulu2_7b,pruning,magnitude,none,0.2,unstructured,5.020510864,0.1253898907,0.2717458473,0.7777402912,0.1700212566,0.0632181855,0.1216929715,0.6553223443,0.0808297107,0.2152194472,0.2092201132,0.7215075075,0.1915095548,0.2856315026,0.2886351756,0.7299432038,0.1845683129,0.18396574,0.3652524224,0.7046020713,0.1532283301,0.2658354978,0.2658348318,0.7715091758,0.1623811035,0.1166621167,0.1176617843,0.8819772153,0.04488052604,0.3080461766,0.3102776984,0.7707372511,0.1575116581,0.1011172325,0.1016167333,0.7418979437,0.05510194473,0.2295551692,0.2311128016,0.7246683632,0.1474659365,0.1894640959,0.228305038,0.7479905367,0.1347498334
tulu2_7b,pruning,magnitude,none,0.3,unstructured,4.392947006,0.08400243711,0.2183877178,0.7687166428,0.1321137195,0.04428787162,0.1104813054,0.6410953894,0.08729320271,0.2125571096,0.2045484515,0.6751444778,0.1863143346,0.2459067364,0.2489104094,0.7455922288,0.1616967267,0.1363888313,0.3032326971,0.6517993241,0.1548275544,0.2368518149,0.2368511489,0.7124631298,0.1639430269,0.09866409866,0.09966376633,0.8066184733,0.04965078432,0.1925131044,0.1947446261,0.7270407153,0.1124422288,0.1141074109,0.1146069118,0.7172275911,0.07000505592,0.1719698616,0.173527494,0.6622424056,0.149075318,0.1537249276,0.1904954528,0.7107940378,0.1267361952
tulu2_7b,pruning,magnitude,none,0.4,unstructured,3.765383148,0.1340245453,0.2930271165,0.7410712589,0.2320980728,0.05334120746,0.1195601689,0.6380740613,0.08780407398,0.2008921079,0.2048821179,0.6441141141,0.1812747593,0.2682694418,0.2712731148,0.6739991047,0.1709168529,0.1491406919,0.3125994044,0.6054182236,0.1663936094,0.2571628372,0.2571621712,0.6747944611,0.1629532157,0.1106661107,0.1116657783,0.6742360076,0.06701239159,0.3013432081,0.3035747298,0.6642710956,0.223710733,0.1339220989,0.1344215998,0.6411787015,0.122143051,0.2247446207,0.2263022531,0.6046100069,0.206320268,0.183350687,0.2234468455,0.6561767035,0.1620627028
tulu2_7b,pruning,magnitude,none,0.5,unstructured,3.13781929,0.2567003491,0.3650415336,0.610076108,0.3044681224,0.07743556867,0.1041166963,0.5698930372,0.08282722418,0.2242064602,0.2368611389,0.5660627294,0.1830610311,0.3229854952,0.3259891682,0.4985081625,0.2777268302,0.2643569181,0.3089171183,0.5237006454,0.2216746491,0.3421381951,0.3421375291,0.5237107107,0.3258172611,0.1296537963,0.130653464,0.5211948545,0.09594644215,0.352741037,0.3549725588,0.5678776561,0.2762668694,0.0999645678,0.1004640686,0.624185531,0.07919070493,0.3648916902,0.3664493226,0.4938316294,0.289680678,0.2435074078,0.2635602598,0.5499041064,0.2136659813
tulu2_7b,pruning,magnitude,none,0.6,unstructured,2.510255432,0.06732738938,0.05965637369,0.4868321635,0.02507743976,0.02364321024,0.03653872069,0.4883464064,0.03071255259,0.4340589411,0.4333922744,0.2925335335,0.7302423042,0.06508682229,0.0680904953,0.4855184676,0.03610403318,0.1304542783,0.129167423,0.4772378862,0.05812411525,0.1172690643,0.1172683983,0.4636449783,0.05956744689,0.09099309099,0.09199275866,0.4624994625,0.08574197308,0.04966303087,0.05189455266,0.4865423611,0.04100420131,0.1000955744,0.1005950753,0.4560550519,0.1016541969,0.08396363109,0.08552126349,0.4711399237,0.05567276487,0.1162555033,0.1174117335,0.4570350235,0.1223901028
tulu2_7b,pruning,magnitude,none,0.5,semistructured:24,3.13781929,0.08868244781,0.1063447895,0.5268195661,0.09046248,0.02880892038,0.04428616163,0.4948253579,0.02645172157,0.5026739927,0.49600999,0.2865271939,0.7941454075,0.1050941556,0.1080978286,0.4731907979,0.07831740944,0.07946952606,0.08836082082,0.4947123215,0.07130622636,0.1945601066,0.1945594406,0.4296319653,0.2109845145,0.07601007601,0.07700974368,0.4825021492,0.06535634295,0.08425161855,0.08648314034,0.5044817927,0.07296720879,0.1235930803,0.1240925811,0.4532255557,0.1426124818,0.1128595233,0.1144171557,0.4470149035,0.1176272111,0.1396003447,0.1439661652,0.4592931604,0.1670231004
tulu2_7b,pruning,magnitude,none,0.5,semistructured:48,3.13781929,0.08102644917,0.09935813352,0.4858444832,0.08198010315,0.03868868976,0.04298534093,0.4836041011,0.03536302412,0.6655621046,0.6708901099,0.2038058058,1.565657919,0.09043183197,0.09343550498,0.4728664443,0.08256706778,0.07522917045,0.0849805297,0.4942806188,0.06104552304,0.2641721612,0.2641714952,0.4009432766,0.294246331,0.1206507873,0.121650455,0.4511587845,0.121530331,0.1445400544,0.1467715762,0.4663799527,0.1516491153,0.1630744269,0.1635739277,0.435882547,0.2011910909,0.1228827067,0.1244403391,0.4415046875,0.1319199466,0.1766258382,0.1812257412,0.4336270702,0.2727150452
tulu2_7b,pruning,sparsegpt,none,0.1,unstructured,5.648074722,0.1203825406,0.2487364753,0.7727379375,0.137920976,0.05378020181,0.1002396502,0.6289860118,0.06298622677,0.3144761905,0.3264635365,0.6080927594,0.3461231611,0.2602671315,0.2632708045,0.7406251626,0.1725400514,0.1610292465,0.3278698709,0.7016569112,0.115959931,0.2485154845,0.2485148185,0.7308154821,0.1754334819,0.08499108499,0.08599075266,0.8743222077,0.04110036271,0.2706705209,0.2729020427,0.7550406021,0.123086029,0.112293409,0.1127929098,0.7335301045,0.06274491653,0.208556111,0.2101137434,0.6997425884,0.1434140908,0.1834961921,0.2196894605,0.7245549767,0.1381309227
tulu2_7b,pruning,sparsegpt,none,0.2,unstructured,5.020510864,0.1010301602,0.2347380902,0.7277398776,0.1319288424,0.03570455033,0.08300650881,0.5992183192,0.03925277397,0.3601232101,0.3707765568,0.5807500834,0.4083238253,0.207552711,0.210556384,0.7026634291,0.139592714,0.1359652819,0.2892263958,0.6735450582,0.1022423241,0.2391898102,0.2391891442,0.7031314648,0.1838260526,0.08699175366,0.08799142132,0.8329694996,0.04129295745,0.2215443625,0.2237758843,0.7006705713,0.1255141454,0.1282659191,0.1287654199,0.6704955523,0.1022492337,0.187513584,0.1890712164,0.6381356676,0.1299199989,0.1703881343,0.2057097022,0.6829319523,0.1404142868
tulu2_7b,pruning,sparsegpt,none,0.3,unstructured,4.392947006,0.07634411347,0.188684652,0.6551190852,0.144179134,0.01719382012,0.04384389748,0.5716218316,0.02488273162,0.3747775558,0.3661082251,0.5520550551,0.4048934047,0.1304762431,0.1334799161,0.6606810841,0.1024101749,0.09349041395,0.2102355237,0.6377572796,0.08753597791,0.2105381285,0.2105374625,0.6354274274,0.1785672191,0.08166308166,0.08266274933,0.774303441,0.05105839353,0.1484335464,0.1506650682,0.608203416,0.1031969949,0.1562419371,0.1567414379,0.5841246508,0.1521991679,0.1501847424,0.1517423748,0.5382607169,0.1167094491,0.1439343583,0.1694701307,0.6217553988,0.1365632648
tulu2_7b,pruning,sparsegpt,none,0.4,unstructured,3.765383148,0.07734544547,0.21567599,0.6674298051,0.1590226653,0.0167670296,0.05202149744,0.5694875057,0.0188337817,0.4293932734,0.4293866134,0.467998999,0.5764451186,0.09476950564,0.09777317866,0.6786488089,0.06713154648,0.06119207531,0.1677557935,0.594780806,0.06001211123,0.2072024642,0.2072017982,0.6310944278,0.1679490008,0.07099573766,0.07199540533,0.7212570546,0.04954010497,0.1350425483,0.1372740701,0.5835422384,0.1052195759,0.1477385994,0.1482381002,0.5692806381,0.1451907647,0.1244765631,0.1260341955,0.5163917043,0.1061269808,0.1364923242,0.1653356642,0.5999911988,0.1455471651
tulu2_7b,pruning,sparsegpt,none,0.5,unstructured,3.13781929,0.06433708843,0.1806562629,0.6861021521,0.1451343218,0.01891590015,0.03868091433,0.5522213511,0.03604981399,0.4813689644,0.4873629704,0.4333089756,0.6699479652,0.0690741269,0.07207779991,0.6819721549,0.04911174128,0.07437396814,0.1690426488,0.607931681,0.07384637915,0.2165337995,0.2165331335,0.5827357357,0.178127435,0.06965773632,0.07065740399,0.6898890232,0.04227222502,0.1116134369,0.1138449587,0.6126710617,0.07468802667,0.1612372734,0.1617367742,0.5289267796,0.1903494235,0.1229261755,0.1244838079,0.5288564199,0.08950130288,0.139003847,0.1635076675,0.5904615335,0.1549028635
tulu2_7b,pruning,sparsegpt,none,0.6,unstructured,2.510255432,0.05299538404,0.1313358705,0.6424347761,0.1156805968,0.01677700206,0.0270918416,0.5397064332,0.03002405257,0.4847069597,0.4867036297,0.3842872873,0.6997125636,0.1124408396,0.1154445126,0.5767576276,0.06039762543,0.07820536092,0.1380425105,0.5483719416,0.1067525189,0.2208697969,0.2208691309,0.5216946947,0.1941628954,0.072663406,0.07366307366,0.6088726089,0.04906116689,0.09654739696,0.09877891875,0.550460723,0.06717647963,0.1121127426,0.1126122434,0.5427824563,0.08867888723,0.1229479099,0.1245055423,0.4992687172,0.1002393653,0.1370266799,0.1529047274,0.5414637266,0.1511886152
tulu2_7b,pruning,sparsegpt,none,0.5,semistructured:24,3.13781929,0.04233038238,0.1253328375,0.6444627422,0.1122529262,0.01161238615,0.04083647467,0.5561230045,0.04499098016,0.2928584749,0.2981858142,0.5243840507,0.2763280698,0.08776818168,0.09077185469,0.5994059839,0.04896825934,0.0752388948,0.1588661195,0.5747439181,0.1119182633,0.1642457542,0.1642450882,0.6321004338,0.08606211891,0.04266204266,0.04366171033,0.6068559402,0.02078644604,0.07421537266,0.07644689445,0.6429259919,0.03864863962,0.06414420314,0.06464370398,0.5517946258,0.03688208811,0.1081793813,0.1097370137,0.4969322686,0.08510282675,0.09632550739,0.1172727511,0.582972896,0.08619406183
tulu2_7b,pruning,sparsegpt,none,0.5,semistructured:48,3.13781929,0.06433541142,0.1293391785,0.6537747848,0.1368625071,0.03613685489,0.07139020276,0.5858537747,0.06416026195,0.3294985015,0.3388225108,0.5060407074,0.3245650485,0.1348122411,0.1378159141,0.6077243475,0.09629754697,0.1330393339,0.2234660383,0.5747455512,0.1501652925,0.2015547786,0.2015541126,0.5673903904,0.179324843,0.05833905834,0.05933872601,0.6801880135,0.04153917719,0.102671477,0.1049029988,0.5969659244,0.06970434916,0.08662955946,0.0871290603,0.5771364683,0.06982638923,0.1244946751,0.1260523075,0.5039525836,0.105586321,0.1271511891,0.147981105,0.5853772546,0.1238031737
tulu2_7b,pruning,wanda,none,0.1,unstructured,5.648074722,0.07802346017,0.2263800868,0.7947196538,0.09253937836,0.01893974352,0.06968034801,0.6229405309,0.04301240973,0.2764855145,0.2818061938,0.6237584251,0.31035652,0.1648286202,0.1678322932,0.796227612,0.07358410442,0.0989949347,0.273478896,0.702919356,0.07833667233,0.1515867466,0.1515860806,0.8118665332,0.06280998881,0.03833837167,0.03933803934,0.8983168983,0.01047786803,0.1417399147,0.1439714365,0.7925793887,0.04176293483,0.07280871331,0.07330821414,0.7640342887,0.03363288898,0.1377599073,0.1393175397,0.7464825297,0.06798413904,0.1179505927,0.1566699128,0.7553845216,0.08144969045
tulu2_7b,pruning,wanda,none,0.2,unstructured,5.020510864,0.07334744948,0.2183573708,0.7697485989,0.09002567212,0.01248312507,0.03223597405,0.6095849568,0.03484150048,0.2934811855,0.3008018648,0.6054214214,0.3076041478,0.1337812,0.136784873,0.7732532311,0.05364156913,0.08581790404,0.2611586884,0.6930930823,0.07012929695,0.1212670663,0.1212664003,0.7821901902,0.06020514121,0.03366570033,0.034665368,0.865294532,0.006371908557,0.1138216164,0.1160531382,0.7387856153,0.04905728659,0.0724623803,0.07296188113,0.7063594139,0.04859887646,0.1323081939,0.1338658263,0.670078101,0.08349229473,0.1072435821,0.1428151385,0.7213809143,0.0803967694
tulu2_7b,pruning,wanda,none,0.3,unstructured,4.392947006,0.06334609946,0.2376813901,0.7957196738,0.08995892116,0.009040597773,0.0674887791,0.6173508491,0.03007810445,0.1885567766,0.1998721279,0.6808111445,0.1271237334,0.09274547159,0.0957491446,0.8301800249,0.03232124816,0.06841186284,0.2191219563,0.69563757,0.0765598177,0.0803030303,0.0803023643,0.8325568902,0.02688039585,0.02099035432,0.02199002199,0.8799732133,0.002002672011,0.06694565357,0.06917717536,0.7998830509,0.01886630999,0.05330403764,0.05380353847,0.7510504556,0.03140257588,0.1167391147,0.1182967471,0.7675617568,0.06773017973,0.07603829987,0.1163483245,0.7650724629,0.05029239583
tulu2_7b,pruning,wanda,none,0.4,unstructured,3.765383148,0.07568879884,0.301400885,0.8087296938,0.1397785939,0.01033147605,0.09202101469,0.628993816,0.02917476486,0.1449304029,0.1395990676,0.7218375042,0.04880852268,0.09240511921,0.09540879223,0.8424840808,0.02218609983,0.0692703066,0.2471199725,0.6926646459,0.09151664484,0.07564269064,0.07564202464,0.8252315649,0.02916139012,0.01698501699,0.01798468465,0.8106091439,0.004703012727,0.07028920149,0.07252072327,0.7752388497,0.02002365843,0.04314902965,0.04364853048,0.7033580779,0.01993195752,0.09729406651,0.09885169891,0.7776973367,0.04852548581,0.06959861089,0.1184197394,0.7586844714,0.04538101307
tulu2_7b,pruning,wanda,none,0.5,unstructured,3.13781929,0.08169547687,0.2526907541,0.7590779442,0.1394511381,0.01119113541,0.07309235932,0.5970627659,0.03126826973,0.1785724276,0.1892257742,0.6487851185,0.0925706067,0.1157758547,0.1187795277,0.7285915801,0.0281850401,0.06969709739,0.1753813025,0.6339405481,0.09060828962,0.1359497169,0.1359490509,0.6761317985,0.07522452074,0.01699301699,0.01799268466,0.7179117179,0.006056625205,0.07309587701,0.07532739879,0.6922907884,0.0276241454,0.03682435899,0.03732385982,0.646678864,0.01270480825,0.1159639209,0.1175215533,0.6420553435,0.06898901253,0.08357588827,0.1193284265,0.6742526469,0.05726824564
tulu2_7b,pruning,wanda,none,0.6,unstructured,2.510255432,0.06434607944,0.1260025192,0.5984700069,0.05886139976,0.0206646106,0.03699763851,0.5267580578,0.03002199472,0.3321475191,0.3394715285,0.4433103103,0.3166152787,0.08040278288,0.08340645589,0.5324642257,0.02076207363,0.1024335719,0.1401683609,0.5245232216,0.08800152229,0.1429347319,0.1429340659,0.501353687,0.1167805703,0.03399470066,0.03499436833,0.5381765382,0.01569818127,0.05636786683,0.05859938862,0.5532646729,0.03370189614,0.08496038429,0.08545988513,0.5027589241,0.05826612248,0.1011845251,0.1027421575,0.5016015094,0.06414512828,0.1019436773,0.1150776368,0.5222681154,0.08028541676
tulu2_7b,pruning,wanda,none,0.5,semistructured:24,3.13781929,0.05601409212,0.09967716786,0.5971370133,0.06657005404,0.01420911212,0.05462820446,0.5396924659,0.04689379649,0.2685361305,0.2705314685,0.515710377,0.2108998193,0.08473411555,0.08773778856,0.5547779247,0.02513660118,0.06758421285,0.09597174321,0.5483490771,0.07527271067,0.1032853813,0.1032847153,0.543371705,0.05825932937,0.01998468665,0.02098435432,0.5558435558,0.008097314508,0.07087275844,0.07310428023,0.5711899575,0.03126788338,0.05280453747,0.0533040383,0.5256111056,0.02821330011,0.09806926031,0.0996268927,0.479743466,0.06645218658,0.08360942873,0.09588506534,0.5431426648,0.06170629957
tulu2_7b,pruning,wanda,none,0.5,semistructured:48,3.13781929,0.07767776579,0.1540028902,0.6677754641,0.09343573755,0.02453836539,0.07611810288,0.5793882854,0.05454897253,0.2052171162,0.2065444555,0.5727337337,0.1625901931,0.1087504746,0.1117541476,0.6246970701,0.03480725308,0.08627873004,0.1316763046,0.5943491033,0.07714400948,0.1369443889,0.1369437229,0.6374374374,0.07066792182,0.03232169899,0.03332136665,0.6815333482,0.008097314508,0.08368393435,0.08591545614,0.6776900659,0.02893600351,0.04564303364,0.04614253448,0.5966543248,0.0181980925,0.1276678983,0.1292255307,0.5312367455,0.09159019034,0.09287234062,0.1111644512,0.6163495578,0.06400156884
tulu2_7b,none,none,none,0,unstructured,6.27563858,0.1093761836,0.244417467,0.7544052456,0.1091816166,0.05291333129,0.1114136106,0.6199169525,0.06950301984,0.3434578755,0.3527812188,0.5824017351,0.4005318389,0.2232157147,0.2262193877,0.726978466,0.1422782267,0.1465783264,0.3185177502,0.6952646616,0.09680625015,0.2438494838,0.2438488178,0.7414851518,0.1573957859,0.08065674732,0.08165641499,0.8749902083,0.03714887983,0.2561628283,0.25839435,0.7617632912,0.1074853985,0.1141197436,0.1146192445,0.738188939,0.05506696945,0.2046547852,0.2062124176,0.7153481637,0.132263799,0.177498502,0.2158080679,0.7210742815,0.1307661785
