base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,active_parameters,group_asian_prompt_perplexity,group_jewish_prompt_perplexity,group_muslim_prompt_perplexity,group_black_prompt_perplexity,group_lgbtq_prompt_perplexity,group_east_prompt_perplexity,group_physical_prompt_perplexity,group_native_prompt_perplexity,group_mexican_prompt_perplexity,group_latino_prompt_perplexity,group_chinese_prompt_perplexity,group_mental_prompt_perplexity,group_women_prompt_perplexity,mean_prompt_perplexity,group_asian_toxigen_score,group_jewish_toxigen_score,group_muslim_toxigen_score,group_black_toxigen_score,group_lgbtq_toxigen_score,group_east_toxigen_score,group_physical_toxigen_score,group_native_toxigen_score,group_mexican_toxigen_score,group_latino_toxigen_score,group_chinese_toxigen_score,group_mental_toxigen_score,group_women_toxigen_score,mean_toxigen_score_likelihood,mean_toxigen_score_ratio,group_asian_openai_toxicity,group_jewish_openai_toxicity,group_muslim_openai_toxicity,group_black_openai_toxicity,group_lgbtq_openai_toxicity,group_east_openai_toxicity,group_physical_openai_toxicity,group_native_openai_toxicity,group_mexican_openai_toxicity,group_latino_openai_toxicity,group_chinese_openai_toxicity,group_mental_openai_toxicity,group_women_openai_toxicity,mean_openai_toxicity_likelihood,mean_openai_toxicity_ratio,group_asian_regardv3_score,group_jewish_regardv3_score,group_muslim_regardv3_score,group_black_regardv3_score,group_lgbtq_regardv3_score,group_east_regardv3_score,group_physical_regardv3_score,group_native_regardv3_score,group_mexican_regardv3_score,group_latino_regardv3_score,group_chinese_regardv3_score,group_mental_regardv3_score,group_women_regardv3_score,mean_regardv3_score_likelihood,mean_regardv3_score_ratio
tulu2_13b,pruning,magnitude,none,0.3,unstructured,8.485377789,21.03086051,16.36186618,13.85793769,15.54656289,13.61616244,23.54592115,20.39984513,17.10670051,21.02814303,19.90686707,27.08258166,15.0754151,20.13626532,18.04592362,0.003496644371,0.003926797259,0.003712949122,0.003380171101,0.003890760348,0.003518153606,0.002119403136,0.003593907637,0.002753136375,0.00354895779,0.001955502173,0.006199619114,0.00556482524,0.00372392597,0.001662234043,0.000772997054,0.002838361825,0.001594445606,0.001213409627,0.0008744883132,0.001087341637,0.000398763984,0.0008426986221,0.0005806014636,0.003260618814,0.0004152107143,0.000583822226,0.003220151887,0.00130357753,0.0004986702128,0.5315789474,0.5705645161,0.4241245136,0.6516853933,0.4718309859,0.3373205742,0.2578947368,0.4894957983,0.438961039,0.5287009063,0.2867647059,0.4429530201,0.4452214452,0.4484707447,0.4484707447
tulu2_13b,pruning,magnitude,none,0.4,unstructured,7.273180962,26.44244526,18.36875176,15.39597326,19.92301927,16.31949123,27.71098188,25.39658138,22.79044722,25.43032664,26.45319545,32.23726421,18.23235389,24.81956671,21.96618948,0.001794969408,0.003668944682,0.007547214337,0.002712132958,0.001778861167,0.00342268921,0.004887747346,0.003569260365,0.004528656254,0.001552704238,0.005556796111,0.005414866761,0.0054773573,0.004091723882,0.002659574468,0.001904058913,0.003472766998,0.003168408038,0.001548431647,0.0008603935148,0.00114667018,0.0005037548669,0.0008257382101,0.0003668241859,0.001103875391,0.0005003980831,0.000384078803,0.003288127813,0.00145647311,0.000664893617,0.5289473684,0.5302419355,0.3988326848,0.6247191011,0.4507042254,0.3110047847,0.2666666667,0.4516806723,0.361038961,0.4864048338,0.25,0.4798657718,0.4102564103,0.4261968085,0.4261968085
tulu2_13b,pruning,magnitude,none,0.5,unstructured,6.060984135,68.76511821,37.95957599,34.20423975,50.31225273,40.32632268,65.76488972,103.2724977,68.36655967,59.8547971,74.28866682,84.18294621,67.09261093,75.1782196,60.13084691,0.003173825615,0.004055701917,0.00386050703,0.00645806709,0.003975752374,0.004072604567,0.003842598095,0.004921161828,0.007236345712,0.005069084398,0.003672119449,0.005427522947,0.002281223422,0.004445592694,0.002493351064,0.001744695055,0.002514770841,0.001620516742,0.002544482825,0.001268912945,0.001238463542,0.0004797927717,0.0009418287052,0.002244781807,0.001152188387,0.0003807560474,0.0006708257718,0.0003044351196,0.001291080822,0.0001662234043,0.5236842105,0.5201612903,0.4241245136,0.6157303371,0.4542253521,0.3110047847,0.2228070175,0.4600840336,0.4155844156,0.4954682779,0.2524509804,0.505033557,0.3846153846,0.4281914894,0.4281914894
tulu2_13b,pruning,magnitude,none,0.6,unstructured,4.848787308,355.6320387,134.866122,158.8337896,220.2200019,164.9007683,296.724654,531.4928621,255.4836816,284.9009145,336.4958562,343.2083968,394.056475,314.8851168,269.9486984,0.01879714288,0.02271502056,0.02163146349,0.02364879137,0.02172261812,0.01863126435,0.009542492816,0.03367654616,0.02812297623,0.02074051912,0.02037190456,0.01801653756,0.02746598482,0.02163769614,0.01612367021,0.004356627956,0.006835707011,0.00459899662,0.003886016233,0.004273171949,0.002087962506,0.001010876296,0.002920087121,0.003635574391,0.005674942918,0.004916493544,0.001336637377,0.00702687131,0.003906329292,0.00116356383,0.4052631579,0.4838709677,0.3774319066,0.5595505618,0.4049295775,0.2607655502,0.2666666667,0.3907563025,0.3064935065,0.416918429,0.2058823529,0.432885906,0.358974359,0.376662234,0.376662234
tulu2_13b,pruning,magnitude,none,0.5,semistructured:24,6.060984135,99.95972892,44.65337774,38.06232124,56.95968775,42.31518406,84.08500861,97.7340348,72.86640508,71.49959643,84.07994681,90.09588416,67.01319901,60.2733161,65.37957689,0.008747987998,0.007186845426,0.003724963749,0.005822566386,0.01074996213,0.005206693303,0.001866896947,0.006029345408,0.02804624632,0.01220529389,0.003304725769,0.006942564209,0.007268468817,0.007821324262,0.006150265957,0.000676213093,0.002966369043,0.001958019086,0.001954816712,0.001197709282,0.001463567293,0.0004343415596,0.0009894707437,0.001215153895,0.0009854577282,0.000313992748,0.000638689236,0.001671160371,0.001269106452,0.0003324468085,0.3763157895,0.4475806452,0.3501945525,0.5438202247,0.411971831,0.2488038278,0.1929824561,0.3865546218,0.3038961039,0.413897281,0.1470588235,0.427852349,0.351981352,0.3555518617,0.3555518617
tulu2_13b,pruning,magnitude,none,0.5,semistructured:48,6.060984135,151.1248557,72.17413142,57.04526913,89.13340473,64.14336671,117.1565057,184.0913148,123.3866196,111.5719476,137.7273118,143.8619232,120.0527286,112.459719,106.3982811,0.006968414156,0.01215740558,0.002550267988,0.003352017349,0.00453142549,0.001634601201,0.001385994961,0.00833773613,0.01321024585,0.002016940506,0.004901966628,0.006850889065,0.002151191374,0.005361701104,0.002992021277,0.000764341138,0.001758872662,0.001575943733,0.001724618543,0.0008956486122,0.001202465489,0.0006269404099,0.0008104816259,0.001485953764,0.0008710161192,0.000451351009,0.0007340866167,0.0005678307551,0.001033994322,0,0.4526315789,0.4798387097,0.373540856,0.5820224719,0.4154929577,0.2464114833,0.2456140351,0.4411764706,0.3376623377,0.3927492447,0.2156862745,0.4463087248,0.4358974359,0.3907912234,0.3907912234
tulu2_13b,none,none,none,0,unstructured,12.12196827,21.02006945,16.25699619,13.89715567,15.54663761,13.57160955,23.58708275,20.36694034,16.9924572,21.15653492,19.58700879,26.53563904,15.06147404,20.72602761,18.02589705,0.004032732311,0.003227521335,0.004998959456,0.002756105916,0.006214484363,0.004635120693,0.00121335816,0.00429502355,0.002921620902,0.005793969077,0.002483381945,0.009586123012,0.00540197368,0.004524467711,0.002825797872,0.00143947035,0.001886644001,0.001816676132,0.001725469076,0.0009958137651,0.00290595323,0.0004938011665,0.0006985023413,0.0007479592803,0.001779575127,0.0002112750696,0.0007786659945,0.002799640785,0.001364191926,0.0003324468085,0.4789473684,0.5443548387,0.4105058366,0.6314606742,0.4700704225,0.3157894737,0.2771929825,0.4180672269,0.4051948052,0.5105740181,0.2524509804,0.461409396,0.4055944056,0.4283577128,0.4283577128
tulu2_13b,pruning,sparsegpt,none,0.1,unstructured,10.90977144,21.38536385,16.39305818,14.15440098,15.76705464,13.74664037,24.0700936,20.67209661,17.28403134,21.51237892,19.87443477,27.24418391,15.28655124,21.01891366,18.31449988,0.001928699644,0.003725014387,0.003987592482,0.005716809262,0.006853225365,0.001410729577,0.0009862615351,0.001602828002,0.00271534734,0.005115740969,0.003033983941,0.009442645431,0.004687879469,0.004088605259,0.002659574468,0.0008466903464,0.002436549138,0.001470648751,0.002734424558,0.002319428224,0.0008647424646,0.000546157089,0.0006087421033,0.00064656601,0.003396139472,0.000314427387,0.0006925359522,0.001165225439,0.001362523445,0.0004986702128,0.4921052632,0.5262096774,0.4494163424,0.6561797753,0.4823943662,0.3444976077,0.2596491228,0.4453781513,0.387012987,0.4924471299,0.2696078431,0.4882550336,0.4592074592,0.4419880319,0.4419880319
tulu2_13b,pruning,sparsegpt,none,0.2,unstructured,9.697574615,21.87914954,16.87334633,14.42272035,16.05130923,13.96281611,24.57836919,21.32522199,17.67157489,21.94644768,20.30541,27.91354241,15.63161013,21.48567889,18.72671778,0.001451078214,0.004000116741,0.002399404689,0.005927930253,0.007377368464,0.003897060047,0.0009417174155,0.002711272039,0.005179198377,0.004069499739,0.001394045119,0.006733671131,0.007488358549,0.00418698328,0.002160904255,0.0007666371451,0.001120950562,0.001683598024,0.003888422195,0.001578634896,0.003125910552,0.0005439167806,0.0006062049542,0.0007530144189,0.002858715949,0.0004339062562,0.000599698502,0.003527156383,0.001583886617,0.000664893617,0.4973684211,0.5423387097,0.4182879377,0.6134831461,0.4683098592,0.3325358852,0.2526315789,0.4264705882,0.4,0.498489426,0.2794117647,0.4798657718,0.4452214452,0.4335106383,0.4335106383
tulu2_13b,pruning,sparsegpt,none,0.3,unstructured,8.485377789,22.02269453,17.08302762,14.56335799,16.31988603,14.10617985,24.50904994,21.79245537,17.78813041,22.15257227,20.53469028,28.33894688,15.83948489,21.68668149,18.93468746,0.00403975813,0.003484319295,0.004050961728,0.00713879446,0.00644715739,0.004963259948,0.001026990121,0.003126208522,0.007510053957,0.002225848483,0.001885086882,0.008010221008,0.003798150238,0.00451015895,0.003158244681,0.001259857319,0.002752072425,0.001426554871,0.001583410938,0.002561005203,0.0009339764865,0.0003542851686,0.0005415000817,0.002436821334,0.0006642200675,0.0004889568273,0.0005301053934,0.00217116482,0.001361584184,0.000664893617,0.4921052632,0.560483871,0.406614786,0.6179775281,0.4665492958,0.2918660287,0.249122807,0.4579831933,0.4,0.4561933535,0.2450980392,0.4697986577,0.4475524476,0.4276928191,0.4276928191
tulu2_13b,pruning,sparsegpt,none,0.4,unstructured,7.273180962,22.40106307,17.40447661,14.74700868,16.77527219,14.59778651,24.72734933,22.37549313,17.96276159,22.44450379,21.01611619,28.90574177,16.155738,22.05123241,19.30652655,0.004471622015,0.004651738751,0.002028577523,0.002454436227,0.003701914364,0.001659960268,0.0009116674724,0.001906961954,0.005858531556,0.002273133154,0.004553092461,0.004208128724,0.007772591286,0.003502891736,0.001662234043,0.003239131015,0.003029237891,0.001088479649,0.0008736071735,0.001387340413,0.0011778437,0.0003447383651,0.0007193641231,0.001850508993,0.0008181392759,0.0004117833559,0.0009109245925,0.003471476503,0.001443534553,0.0004986702128,0.4868421053,0.5201612903,0.439688716,0.6314606742,0.4524647887,0.2990430622,0.2280701754,0.4663865546,0.4207792208,0.4864048338,0.262254902,0.4765100671,0.4592074592,0.431349734,0.431349734
tulu2_13b,pruning,sparsegpt,none,0.5,unstructured,6.060984135,23.04731113,17.80827874,15.00700831,17.09434844,15.02888276,25.05244449,22.61307317,18.30978779,23.08797289,21.40472165,29.89099709,16.38097938,22.27623213,19.69516906,0.001639487869,0.003302140582,0.006467360003,0.00387398902,0.004705110906,0.004008426621,0.00231144972,0.001673665367,0.004408002829,0.001606828857,0.00124107272,0.001911968993,0.003394943851,0.003175281781,0.001496010638,0.0004011923533,0.001180640707,0.00218253913,0.001075489089,0.0005413993692,0.0006422723717,0.0003752770399,0.0005511871952,0.000410876356,0.0007859255349,0.0002378378289,0.0006367216955,0.0009567863315,0.0007805918223,0,0.4368421053,0.4758064516,0.3852140078,0.5617977528,0.3732394366,0.2822966507,0.1964912281,0.3991596639,0.3662337662,0.4108761329,0.2058823529,0.4043624161,0.3846153846,0.3738364362,0.3738364362
tulu2_13b,pruning,sparsegpt,none,0.6,unstructured,4.848787308,26.13354459,19.70880623,16.3786095,19.21905562,17.24268719,27.38668968,24.13929969,20.42904474,25.66007585,24.07023069,32.21265402,17.72192491,23.82769303,21.70870845,0.008111584814,0.01003783653,0.01063490007,0.005489440446,0.005917449233,0.01317709827,0.006541370927,0.009009683833,0.01183961026,0.01453286571,0.00590485685,0.00782123188,0.004361053725,0.008505118733,0.005319148936,0.006133769841,0.002562095609,0.003345113927,0.00211324775,0.00382513753,0.003295604046,0.0008425183417,0.00183783177,0.001187109919,0.004036601822,0.001410585424,0.001310625072,0.0007182624529,0.002430957158,0.0009973404255,0.3605263158,0.4233870968,0.3891050584,0.5033707865,0.3679577465,0.2296650718,0.2105263158,0.3781512605,0.2909090909,0.4048338369,0.1642156863,0.394295302,0.296037296,0.3409242021,0.3409242021
tulu2_13b,pruning,sparsegpt,none,0.5,semistructured:24,6.060984135,25.10906764,19.89480118,16.14317543,18.3644297,16.84918367,28.24535168,23.90217004,20.31073376,24.92699934,23.23657507,30.9393993,17.42215805,23.53804545,21.34546078,0.005545639992,0.01662662145,0.01267368413,0.008884444933,0.0149222285,0.004732647581,0.004766165583,0.01001695324,0.007168439147,0.01785517747,0.005558264022,0.01226640788,0.007578586365,0.01001671091,0.006482712766,0.0006378415214,0.003041654666,0.004870929239,0.003202792322,0.00247999033,0.001237670715,0.001063992388,0.002261325783,0.001507410535,0.005338724979,0.001173289936,0.0004809087392,0.0004446162666,0.002093138898,0.0004986702128,0.3131578947,0.4697580645,0.3677042802,0.4943820225,0.4542253521,0.2320574163,0.2368421053,0.3886554622,0.3298701299,0.4320241692,0.193627451,0.4161073826,0.3426573427,0.3623670213,0.3623670213
tulu2_13b,pruning,sparsegpt,none,0.5,semistructured:48,6.060984135,25.16768976,18.99954241,15.85694708,18.17613992,16.49981627,27.10440619,24.49054568,19.73506828,25.16157165,22.37998253,32.12780633,17.74497916,23.68935339,21.18832343,0.004031457399,0.006439707933,0.003343731513,0.005777124341,0.00635615285,0.007815156827,0.002560492566,0.003498143509,0.005994506935,0.01007490936,0.002422933485,0.006509188838,0.004140401498,0.005203477483,0.003158244681,0.001990971131,0.004558840276,0.001690039405,0.001473229752,0.00138113501,0.0007822686531,0.001043080817,0.001086777565,0.0008211299567,0.002371497421,0.0001950182339,0.000617032042,0.001675600057,0.001501430869,0.0003324468085,0.4184210526,0.4576612903,0.3832684825,0.5370786517,0.4014084507,0.2248803828,0.2105263158,0.4096638655,0.3584415584,0.4320241692,0.1960784314,0.4295302013,0.324009324,0.3681848404,0.3681848404
tulu2_13b,pruning,wanda,none,0.1,unstructured,10.90977144,21.33314388,16.40953414,14.14200494,15.75971271,13.72750791,24.03475522,20.74949723,17.26032798,21.47994035,19.85857823,27.20392599,15.29867202,20.96495761,18.30507891,0.002540359999,0.003153460641,0.002681949259,0.005150010613,0.005031468163,0.002123169922,0.001021540792,0.001746711611,0.003339265848,0.00347257885,0.003576621121,0.006237508467,0.004912466436,0.00350367476,0.001828457447,0.0006008239433,0.00236355181,0.001465283738,0.003193503807,0.001123865338,0.0006524303144,0.000440707876,0.0007062755044,0.0008661098864,0.004158215048,0.001349525816,0.0004537368365,0.001261648059,0.001353966761,0.0004986702128,0.5078947368,0.5524193548,0.4357976654,0.6516853933,0.4753521127,0.3349282297,0.249122807,0.4621848739,0.4181818182,0.5045317221,0.2818627451,0.4748322148,0.4568764569,0.4446476064,0.4446476064
tulu2_13b,pruning,wanda,none,0.2,unstructured,9.697574615,21.42289792,16.44904172,14.14808761,15.8080003,13.76384445,24.07667621,20.91488185,17.35828665,21.4585786,19.94355997,27.40722613,15.39658668,20.9846326,18.37242377,0.002116250992,0.002555629899,0.003581470089,0.004653367032,0.005047741071,0.005175503817,0.0009048169119,0.003787064753,0.004625965713,0.004325212669,0.001227898925,0.007205404691,0.008030955886,0.004119944144,0.002493351064,0.0007861464451,0.00123324417,0.002804157197,0.001283906426,0.002244604624,0.002934473071,0.0003805034668,0.001147127181,0.0009578027075,0.001610545023,0.0002854585544,0.0004637349481,0.001154195813,0.001326032608,0.0003324468085,0.5105263158,0.5443548387,0.4280155642,0.6404494382,0.4753521127,0.3421052632,0.249122807,0.4411764706,0.4311688312,0.498489426,0.2598039216,0.4983221477,0.4662004662,0.4434840426,0.4434840426
tulu2_13b,pruning,wanda,none,0.3,unstructured,8.485377789,20.82454283,16.29007668,14.03850617,15.58804806,13.58690076,23.53329648,20.69942116,16.95365313,20.99660091,19.80993753,26.92759761,15.18281101,20.64652001,18.09076293,0.004033898052,0.003213617109,0.004522057359,0.004845962096,0.00926918463,0.001482994362,0.0009327478576,0.004595795599,0.005548795477,0.002633185545,0.002234039353,0.00855076633,0.004510562737,0.004515014351,0.002659574468,0.001998655238,0.001052657753,0.001128169737,0.00165746683,0.00264337997,0.0004859365374,0.0004787171467,0.0006346831677,0.0006444462797,0.002854898212,0.0006412988341,0.0006945022429,0.002507214673,0.001300340751,0.000664893617,0.5078947368,0.5282258065,0.3910505837,0.6382022472,0.485915493,0.2894736842,0.2701754386,0.4663865546,0.425974026,0.4894259819,0.2671568627,0.4781879195,0.4918414918,0.4394946809,0.4394946809
tulu2_13b,pruning,wanda,none,0.4,unstructured,7.273180962,21.67566514,16.76853923,14.25206712,16.30042278,14.28673648,23.92059265,21.88526748,17.16609329,21.62006486,20.21164231,28.54022501,15.58887025,21.67655937,18.72878489,0.002357120263,0.002900178394,0.005596591341,0.002184547467,0.00123765519,0.001500786777,0.002881182286,0.00333018363,0.003448025592,0.007202607988,0.001546284732,0.00607816885,0.002909923767,0.003316839642,0.001662234043,0.001172308738,0.0008653131666,0.00130310068,0.001019633156,0.0006441659887,0.0006534849658,0.0003952871772,0.00060275424,0.0003732213946,0.0009728541487,0.0003105515914,0.0006524845675,0.001271122397,0.0007772728028,0,0.5157894737,0.5443548387,0.4163424125,0.6202247191,0.4524647887,0.3229665072,0.2561403509,0.4579831933,0.361038961,0.5166163142,0.2769607843,0.4848993289,0.4592074592,0.4356715426,0.4356715426
tulu2_13b,pruning,wanda,none,0.5,unstructured,6.060984135,23.14093591,17.24461475,14.53199458,16.81483667,14.78169179,23.99941713,22.40527108,17.49075559,22.37363885,20.6339012,29.57590959,15.93626047,22.03856478,19.2348828,0.00134347489,0.0035090956,0.003967442865,0.003137054872,0.002946031765,0.004604708065,0.0009064063691,0.004116903834,0.006469243533,0.001128352301,0.004647976043,0.004090387549,0.001594805773,0.00326516939,0.001828457447,0.0006355312753,0.001178027908,0.001712015187,0.001423425054,0.000567816431,0.0006667052208,0.00044938834,0.0007038824753,0.00114595546,0.0007005977562,0.000281576639,0.0008179209162,0.0002826890383,0.0008192044632,0,0.4973684211,0.502016129,0.4124513619,0.5730337079,0.4066901408,0.2607655502,0.1929824561,0.4705882353,0.3922077922,0.4592145015,0.2720588235,0.4412751678,0.4358974359,0.4060837766,0.4060837766
tulu2_13b,pruning,wanda,none,0.6,unstructured,4.848787308,26.82770644,19.6755237,16.19500467,19.54076884,17.46757958,27.88135858,25.62137671,20.60259973,25.84660377,23.97471157,33.87103061,17.88388567,24.7483555,22.09897022,0.02178037418,0.02594027308,0.02281854032,0.02527085744,0.01733918929,0.01863001864,0.006335629915,0.02022730403,0.02655615002,0.02311250594,0.01407408247,0.01424322512,0.01454647993,0.01883954071,0.01529255319,0.005871934073,0.007428779612,0.007666217757,0.007804825537,0.005005709858,0.004800806662,0.001284815155,0.005277342636,0.001525688763,0.007934528706,0.001322740598,0.002727879627,0.003062622674,0.004673705414,0.00232712766,0.3842105263,0.439516129,0.3754863813,0.5370786517,0.4031690141,0.2392344498,0.2614035088,0.3949579832,0.3168831169,0.419939577,0.1960784314,0.4127516779,0.331002331,0.3641954787,0.3641954787
tulu2_13b,pruning,wanda,none,0.5,semistructured:24,6.060984135,28.45144674,20.69708487,17.27149327,20.42463063,18.28706938,30.954926,26.74369949,21.46927171,27.56247031,25.92764754,36.24650893,18.51485801,25.43007801,23.32429391,0.02270626143,0.02351070892,0.02396883853,0.016831997,0.02066683433,0.01422699673,0.01086547166,0.01541644485,0.03784867572,0.03067179101,0.02098110377,0.02199746138,0.01569215068,0.02068549181,0.01728723404,0.003751693022,0.008241309664,0.007109170536,0.004568554116,0.002168933995,0.003656113673,0.0008374840973,0.001986638208,0.006582667718,0.008081132331,0.00244984418,0.0009702616049,0.003582227918,0.003940731203,0.001496010638,0.4105263158,0.4375,0.3852140078,0.5235955056,0.4190140845,0.2607655502,0.2578947368,0.4096638655,0.3090909091,0.4048338369,0.2132352941,0.3875838926,0.2937062937,0.3640292553,0.3640292553
tulu2_13b,pruning,wanda,none,0.5,semistructured:48,6.060984135,26.35702304,19.40114062,16.10151459,18.53716913,16.53526199,27.96030404,25.32575106,19.51363206,25.51779104,22.98380177,33.44171849,17.5612629,24.74212286,21.59914112,0.004852815678,0.00666354837,0.01229337125,0.009076136685,0.009270117316,0.005976352965,0.003797327845,0.004963104464,0.01320020131,0.006724556407,0.005092011947,0.008217597968,0.002645921596,0.00718343678,0.004488031915,0.001615551174,0.001886438138,0.001907320189,0.002646615128,0.001373875077,0.000993872681,0.000437028907,0.001047397421,0.0008053912436,0.001442550807,0.0006855651519,0.0007426087712,0.0007899367589,0.001246659703,0,0.4,0.4435483871,0.3929961089,0.5483146067,0.4137323944,0.2511961722,0.2333333333,0.4243697479,0.3194805195,0.4531722054,0.1715686275,0.4177852349,0.3752913753,0.373337766,0.373337766
tulu2_7b,none,none,none,0,unstructured,6.27563858,26.22183769,18.1752522,16.14345899,18.42706594,16.05493014,28.16077433,25.63799142,20.295519,25.95515023,23.68028331,32.7658821,17.46805035,25.76151876,21.593857,0.004396289273,0.01061368373,0.007501442609,0.006396927994,0.00761125625,0.002646552319,0.005914329228,0.009668148866,0.008562727098,0.009059725931,0.007848190326,0.004251393696,0.003728835455,0.006760470807,0.004986702128,0.001543826385,0.00377612949,0.002835786268,0.004055110508,0.0008018344545,0.0032973104,0.001916448722,0.001443277569,0.004614681466,0.002741634954,0.001328943853,0.000636012117,0.0005769253968,0.002192109878,0.0009973404255,0.4631578947,0.5443548387,0.4085603113,0.6292134831,0.4665492958,0.3062200957,0.2385964912,0.4390756303,0.3662337662,0.498489426,0.2083333333,0.4798657718,0.3426573427,0.4152260638,0.4152260638
tulu2_7b,quantization,awq,4,0,unstructured,6.27563858,27.02455847,18.58622103,16.53680713,18.62348756,16.52706706,28.71068755,26.72418734,20.89236032,26.66133013,24.60663603,33.71089528,17.92636479,26.53958752,22.1923622,0.006683052214,0.012240008,0.007223491075,0.01064610428,0.003813347346,0.001405472961,0.004318269094,0.004370746492,0.008438490583,0.00676669383,0.006448591457,0.004954323673,0.002008244708,0.006032294891,0.004321808511,0.001368777661,0.005930995538,0.001503099082,0.005267898752,0.0009625425707,0.001284196539,0.0009740311861,0.001555675843,0.002564971927,0.002130616176,0.0005349942262,0.0009179606265,0.0004193040873,0.001927517746,0.0009973404255,0.4710526316,0.560483871,0.4163424125,0.6539325843,0.448943662,0.3349282297,0.250877193,0.4705882353,0.4155844156,0.5105740181,0.2573529412,0.4899328859,0.4219114219,0.4373337766,0.4373337766
tulu2_7b,quantization,bitsandbytes,8,0,unstructured,6.27563858,26.14671692,18.18586515,16.07447478,18.25708959,16.02761073,27.84960149,25.28687103,20.01119611,25.67565832,23.23319777,32.52924739,17.34606026,25.3975982,21.4114707,0.001920273429,0.01051180113,0.01015539577,0.008210959059,0.00683393109,0.001554754933,0.003265812522,0.007946002383,0.006840215411,0.008960710912,0.006724344749,0.003851631344,0.00575142418,0.0063328827,0.004321808511,0.002682073294,0.004114945381,0.003110555837,0.004634702061,0.0009490872392,0.001140687502,0.0006342402481,0.001665898263,0.002225038849,0.003013758227,0.001031650383,0.0007261093361,0.001634455322,0.002044696161,0.00116356383,0.4447368421,0.5181451613,0.3832684825,0.6247191011,0.4595070423,0.3205741627,0.2333333333,0.4453781513,0.4025974026,0.4864048338,0.2254901961,0.4714765101,0.3426573427,0.4117353723,0.4117353723
tulu2_7b,pruning,gblm,none,0.1,unstructured,5.648074722,26.24655035,18.14949944,16.12994371,18.41197835,16.03367225,28.1049175,25.62375385,20.29496524,25.89580048,23.63223173,32.756856,17.45096232,25.74879024,21.5740745,0.004556422485,0.009734128752,0.007099944794,0.006546305539,0.007088436207,0.005169177169,0.005934735348,0.007124038304,0.009272477534,0.009923921971,0.007884184519,0.003761130691,0.00359213769,0.006638458355,0.005152925532,0.001947251845,0.003864649359,0.003019483418,0.005113440606,0.0008217722089,0.001620265755,0.0006567249768,0.0016676693,0.002664837932,0.004957120237,0.001260709366,0.0005780112665,0.0004141536922,0.002077760028,0.0008311170213,0.4342105263,0.5120967742,0.4182879377,0.6292134831,0.4542253521,0.3086124402,0.2350877193,0.4453781513,0.3766233766,0.501510574,0.2426470588,0.4983221477,0.358974359,0.4168882979,0.4168882979
tulu2_7b,pruning,gblm,none,0.2,unstructured,5.020510864,26.24775683,18.25765211,16.24023834,18.48426144,16.08718362,28.11001629,25.6790886,20.25658575,26.01352029,23.61782086,33.01670669,17.52293522,25.95257003,21.64991213,0.006380379827,0.009446057581,0.007207009579,0.005625315463,0.006452337117,0.003242342096,0.007568442194,0.006713449454,0.009464012493,0.01351291391,0.006763909377,0.005781904963,0.004965297548,0.007031170215,0.005651595745,0.001638476023,0.004642521403,0.00147797587,0.002410480277,0.0009814645213,0.0006305844683,0.0007735097307,0.001292892321,0.002491921176,0.004344420087,0.0009916481889,0.0007250362415,0.0004642970474,0.001673590171,0.0008311170213,0.4394736842,0.5302419355,0.3910505837,0.6314606742,0.4542253521,0.2966507177,0.2175438596,0.4600840336,0.3818181818,0.5317220544,0.2230392157,0.466442953,0.344988345,0.4117353723,0.4117353723
tulu2_7b,pruning,gblm,none,0.3,unstructured,4.392947006,26.37000829,18.53825107,16.35292,18.59925124,16.36118916,28.28779054,25.68456067,20.35757297,26.30832155,23.83595749,33.48222122,17.62013702,26.25732076,21.83698751,0.00557820295,0.006657920537,0.006521436491,0.008063717103,0.007361488443,0.001544095683,0.004819655837,0.006001038712,0.00678526643,0.008811809505,0.003838851171,0.004802723859,0.005950939961,0.005868274322,0.003823138298,0.002986729993,0.002630914358,0.001312212881,0.002823863772,0.001062170606,0.0009476099403,0.001342253225,0.001243722414,0.002538188913,0.00386066234,0.0003106021877,0.001167212611,0.0008095454254,0.001687543076,0.0004986702128,0.4605263158,0.5262096774,0.4046692607,0.608988764,0.4771126761,0.3086124402,0.2333333333,0.4348739496,0.3480519481,0.5196374622,0.2254901961,0.4899328859,0.3986013986,0.4182180851,0.4182180851
tulu2_7b,pruning,gblm,none,0.4,unstructured,3.765383148,26.49354384,18.97831167,16.55333706,18.8048991,16.70880349,28.63053533,25.85683153,20.66424001,26.6355124,24.26605736,33.97687113,17.71507504,26.48257806,22.11459879,0.002405573192,0.008782224309,0.00366998461,0.009793069389,0.009224715367,0.001155148283,0.001028738524,0.0115380187,0.004765889552,0.01208671702,0.004874464344,0.004897427239,0.003841869203,0.005935295544,0.003989361702,0.0006311401276,0.003835690017,0.0014969082,0.00329861501,0.001065816065,0.0007254049203,0.0004432403887,0.001506753048,0.0005822944328,0.003061236357,0.001059871925,0.001218658189,0.000475505942,0.001472454606,0.0004986702128,0.4315789474,0.5,0.3910505837,0.602247191,0.4665492958,0.2511961722,0.2385964912,0.4075630252,0.3558441558,0.4682779456,0.2009803922,0.4932885906,0.3543123543,0.3991023936,0.3991023936
